the_geom,male_65_69,the_geom_webmercator,shared_puma,future_fp_mhhi,current_fp_mhhi,cd_tot_resunits,future_fp_resunits,future_fp_bldg,current_fp_resunits,cd_tot_bldgs,current_fp_bldg,moe_under18_rate_nyc,moe_under18_rate_boro,total_lot_area,lot_area_other_no_data,lot_area_parking,lot_area_open_space,lot_area_public_facility_institution,lot_area_transportation_utility,lot_area_industrial_manufacturing,lot_area_commercial_office,lot_area_mixed_use,lot_area_res_multifamily_elevator,lot_area_res_multifamily_walkup,lot_area_res_1_2_family_bldg,lots_total,lots_other_no_data,lots_vacant,lots_parking,lots_open_space,lots_public_facility_institution,lots_transportation_utility,lots_industrial_manufacturing,lots_commercial_office,lots_mixed_use,lots_res_multifamily_elevator,lots_res_multifamily_walkup,lots_res_1_2_family_bldg,pct_served_parks,count_public_schools,count_libraries,count_hosp_clinic,count_parks,crime_count_nyc,crime_count_boro,crime_count,pct_clean_strts_nyc,pop_11_15_acs,pop_2010,pop_2000,puma,borocd,future_fp_pop,current_fp_pop,lot_area_vacant,cb_email,cb_website,acs_tooltip,neighborhoods,son_issue_3,son_issue_2,son_issue_1,cd_son_fy2018,shared_puma_cd,cd_short_title,cd_full_title,future_fp_cost_burden,current_fp_cost_burden,future_fp_rent_burden,current_fp_rent_burden,future_fp_permortg,current_fp_permortg,future_fp_ownerocc,current_fp_ownerocc,future_fp_openspace,current_fp_openspace,future_fp_area,current_fp_area,pct_hispanic,pct_other_nh,pct_asian_nh,pct_black_nh,pct_white_nh,female_85_over,male_85_over,female_80_84,male_80_84,female_75_79,male_75_79,female_70_74,male_70_74,female_65_69,cartodb_id,female_60_64,male_60_64,female_55_59,male_55_59,female_50_54,male_50_54,female_45_49,male_45_49,female_40_44,male_40_44,female_35_39,male_35_39,female_30_34,male_30_34,female_25_29,male_25_29,female_20_24,male_20_24,female_15_19,male_15_19,female_10_14,male_10_14,female_5_9,male_5_9,female_under_5,male_under_5,moe_over65_rate_nyc,over65_rate_nyc,moe_over65_rate_boro,over65_rate_boro,moe_over65_rate,over65_rate,under18_rate_nyc,under18_rate_boro,moe_under18_rate,under18_rate,moe_lep_rate_nyc,lep_rate_nyc,moe_lep_rate_boro,lep_rate_boro,moe_lep_rate,lep_rate,moe_foreign_born,pct_foreign_born,pct_lot_area_other_no_data,pct_lot_area_vacant,pct_lot_area_parking,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_transportation_utility,pct_lot_area_industrial_manufacturing,pct_lot_area_commercial_office,pct_lot_area_mixed_use,pct_lot_area_res_multifamily_elevator,pct_lot_area_res_multifamily_walkup,pct_lot_area_res_1_2_family_bldg,crime_per_1000_nyc,crime_per_1000_boro,crime_per_1000,pct_clean_strts_boro,pct_clean_strts,moe_hh_rent_burd_nyc,pct_hh_rent_burd_nyc,moe_hh_rent_burd_boro,pct_hh_rent_burd_boro,moe_hh_rent_burd,pct_hh_rent_burd,moe_mean_commute_nyc,mean_commute_nyc,moe_mean_commute_boro,mean_commute_boro,moe_mean_commute,mean_commute,moe_unemnployment,unemployment_nyc,moe_unemployment_boro,unemployment_boro,moe_unemployment_cd,unemployment_cd,moe_bach_deg_nyc,pct_bach_deg_nyc,moe_bach_deg_boro,pct_bach_deg_boro,moe_bach_deg,pct_bach_deg,poverty_rate_nyc,poverty_rate_boro,moe_poverty_rate,poverty_rate,pop_change_00_10,area_sqmi,acres
,1.837042408,,false,,,57066,0,0,0,24400,0,0,0,61338614,358778,1340876,3504975,4418399,1250824,2215373,2219319,3187546,3509738,11360028,27359544,18260,65,202,233,15,259,64,197,305,1098,138,3743,11941,60,44,3,10,6,99843,29170,1997,95,136530,155252,165753,4010,317,0,0,613214,bk17@cb.nyc.gov,www.cb17brooklyn.org,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4010, which is an approximation of Brooklyn CD 17","East Flatbush, Farragut, Flatbush, Northeast Flatbush, Remsen Village, Rugby, Erasmus",Senior services,Schools,Cultural facilities & programs,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/bk17_statement_2018.pdf,,Brooklyn CD 17,Brooklyn Community District 17,,,,,,,,,0,0,0,0,6.7,1.7,1.3,88.3,2,1.181478796,0.52486926,1.012696111,0.612347469,1.687826851,1.005999414,1.969131326,1.618346883,2.981827437,41,3.713219073,2.536868088,3.656958178,2.493128983,4.050784443,2.843041822,4.275828023,2.755563612,4.332088918,2.799302717,3.600697283,2.886780927,3.994523548,2.843041822,4.163306233,3.192954662,3.769479968,3.236693767,3.375653702,3.367911082,2.869305647,2.974259137,2.362957592,3.192954662,3.319392807,3.017998242,0.1,12.7,0.1,11.9,0.5,14.4,21.3,23.4,0.6,21.7,0.1,23.1,0.2,23.6,0.8,8.9,1.1,52.6,0.005849138,0.009997194,0.021860227,0.057141412,0.072032912,0.020392114,0.036117102,0.036181434,0.051966385,0.057219063,0.185201902,0.446041119,11.8,11.2,14.626822,92.1,94.5,0.2,44.8,0.4,46.1,2,49.9,0.1,39.9,0.2,41.7,0.8,45.8,0.1,9.5,0.2,10,0.8,10.4,0.2,35.7,0.2,32.8,0.9,21.2,20.5,21.2,1.7,20.5,-0.06,3.4,2153.2
,2.017051575,,false,62988,70796,65392,23209,14954,7734,44947,4531,0,0,204869858,1177780,3143109,79096889,6260102,2798260,5265844,8355730,2153575,5413576,9259321,77143760,35604,111,499,260,94,226,119,162,574,811,41,2384,30323,77,51,5,10,17,99843,29170,1977,95,208145,193543,194653,4009,318,83540,31115,4801912,bkbrd18@optonline.net,,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4009, which is an approximation of Brooklyn CD 18","Bergen Beach, Canarsie, Flatlands, Georgetown, Marine Park, Mill Basin, Mill Island, Paerdegat Basin",Street conditions (roadway maintenance),Resiliency,Parks,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/bk18_statement_2018.pdf,,Brooklyn CD 18,Brooklyn Community District 18,0.4471,0.4911,0.4275,0.4787,0.753,0.786,0.5477,0.6065,2.811,2.649,5.337511132,3.815672505,8.1,1.7,4.5,62.8,22.9,1.245632131,0.550104975,0.920684619,0.595947056,1.191474213,0.779315381,1.841369238,1.146052031,2.437106344,42,3.736896394,2.658840712,4.061843907,3.346471931,4.278475582,3.254787768,3.953528069,3.071419443,3.682738476,2.612998631,3.357790963,2.750524874,3.411948882,3.208945687,3.520264719,3.392314012,3.736896394,3.621524418,3.303633044,3.667366499,3.520264719,3.300629849,3.087001369,3.071419443,2.870369694,2.796366956,0.1,12.7,0.1,11.9,0.4,12.7,21.3,23.4,0.5,22.9,0.1,23.1,0.2,23.6,0.6,14.5,0.8,40.9,0.005748918,0.023438841,0.015341979,0.386083584,0.030556481,0.01365872,0.025703361,0.040785551,0.010511917,0.026424463,0.045196112,0.376550073,11.8,11.2,9.498186,92.1,92.4,0.2,44.8,0.4,46.1,1.8,44,0.1,39.9,0.2,41.7,0.7,46.6,0.1,9.5,0.2,10,0.6,9.7,0.2,35.7,0.2,32.8,0.7,29.4,20.5,21.2,1.2,15.7,-0.01,8.5,5410.5
,2.645254974,,false,108423,108423,44838,296,246,95,39082,75,0,0,180457066,149484,858859,38678517,8890252,488263,351583,5362726,1543296,2993669,18985118,98464159,25806,37,524,128,139,161,48,10,416,354,22,954,23013,71,41,5,11,18,99843,21046,853,95,121032,116431,116404,4104,411,1478,1160,3691140,QN11@cb.nyc.gov,www.nyc.gov/queenscb11,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4104, which is an approximation of Queens CD 11","Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",Traffic,"Quality of life issues (noise, graffiti, petty crime, etc.)",Parks,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn11_statement_2018.pdf,,Queens CD 11,Queens Community District 11,0.4278,0.4278,0.0941,0.0941,0.454,0.454,0.6953,0.6953,0.683,0.471,0.848064151,0.596393882,11.7,2.8,41.7,1.7,42.1,2.076178201,1.05810199,1.24570692,0.9619109,1.557133651,1.010006445,2.128082656,1.875726254,2.750936116,53,3.477598486,3.318592604,4.100451947,3.462879239,4.619496497,3.943834688,3.581407396,3.559070329,3.789025216,3.607165873,3.321885121,3.366688149,3.218076211,2.981923789,3.425694031,3.078114879,2.750936116,2.356681704,2.595222751,2.308586159,2.543318296,2.741446064,2.439509386,2.741446064,2.335700476,3.126210424,0.1,12.7,0.1,13.4,0.8,17.3,21.3,20.5,0.8,19.2,0.1,23.1,0.2,28.8,1.1,29.4,1.1,42.8,0.000828363,0.020454394,0.004759354,0.214336395,0.049265192,0.002705702,0.001948292,0.029717462,0.008552151,0.01658937,0.105205734,0.545637592,11.8,9.1,7.047723,96.2,98.9,0.2,44.8,0.5,47.7,3.2,45.6,0.1,39.9,0.2,42.6,0.8,41.3,0.1,9.5,0.2,8.6,0.7,6.9,0.2,35.7,0.3,30.4,1.1,44.5,20.5,18.4,1.7,14.7,0,9.4,5991.9
,1.652071488,,false,111045,,55803,8498,705,3902,12113,170,0,0,87751784,1311912,5588900,13723728,3322591,5720283,23134002,4475433,2800895,4695389,7538468,10366885,10790,53,405,495,52,139,124,938,423,651,194,2587,4729,76,41,3,7,18,99843,21046,1046,95,138596,113200,109920,4109,402,9468,3785,5073298,qn02@cb.nyc.gov,www.nyc.gov/queenscb2,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4109, which is an approximation of Queens CD 2","Blissville, Hunters Point, Long Island City, Sunnyside, Sunnyside Gardens, Woodside",Schools,Health care services,Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn02_statement_2018.pdf,,Queens CD 2,Queens Community District 2,0.1329,,0.3485,,0.646,,0.1666,,0.089,0.083,0.811565099,0.595243029,32.9,2.2,35.4,1.5,28,0.84893287,0.350439407,0.749058414,0.550690496,1.04868178,0.951192675,1.498116829,1.05131822,2.247175243,44,2.596735837,2.403013074,2.896359202,2.653326936,3.14604534,3.404268521,3.14604534,3.704645156,3.745292072,4.655837831,4.444413259,5.356716644,5.642906722,5.556967734,5.393220584,4.906151693,2.94629643,3.204017432,2.197238016,1.952448123,1.847677422,2.453075846,2.696610292,2.302887529,2.896359202,2.95370357,0.1,12.7,0.1,13.4,0.7,10.9,21.3,20.5,1,17.7,0.1,23.1,0.2,28.8,1.4,39.5,1.2,56,0.01495026,0.057814186,0.063689873,0.156392581,0.037863515,0.065187085,0.263629991,0.051001049,0.031918382,0.053507619,0.085906721,0.118138738,11.8,9.1,7.547115,96.2,93.4,0.2,44.8,0.5,47.7,1.9,45.4,0.1,39.9,0.2,42.6,0.6,37.6,0.1,9.5,0.2,8.6,0.6,5.9,0.2,35.7,0.3,30.4,1.2,37.2,20.5,18.4,1.9,21.8,0.03,5,3211.4
,1.398414868,,false,,,52716,0,0,0,18893,0,0,0,52665349,75005,1183837,995829,3431310,213682,187623,5545696,2430609,5029075,9806149,23151966,14685,25,232,138,27,146,19,30,469,759,197,3376,9267,70,31,4,10,15,99843,21046,1851,95,183644,171576,169083,4102,403,0,0,614568,communityboard3@nyc.rr.com,www.cb3qn.nyc.gov,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4102, which is an approximation of Queens CD 3","East Elmhurst, Jackson Heights, North Corona",Senior services,Schools,Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn03_statement_2018.pdf,,Queens CD 3,Queens Community District 3,,,,,,,,,0,0,0.010889522,0,66.8,1.8,16.2,5,10.2,0.915930278,0.414345146,1.012343992,0.414345146,0.964137135,0.932276579,1.494412559,1.139449152,1.92827427,45,2.603170264,1.968139444,2.554963407,2.952209166,3.085238832,3.055795452,3.326273115,4.14345146,3.229859402,4.091658317,3.470893686,4.195244604,4.00116911,5.490073185,4.29041025,5.386486899,3.808341683,4.247037747,2.699583978,2.641450306,2.554963407,2.641450306,2.940618261,3.159381739,3.374479972,3.470140598,0.1,12.7,0.1,13.4,0.5,10.6,21.3,20.5,0.7,21.3,0.1,23.1,0.2,28.8,1.1,47.7,1,61.3,0.001424181,0.011669305,0.02247848,0.018908619,0.065153086,0.004057355,0.003562551,0.10530066,0.046151958,0.095491155,0.186197361,0.43960529,11.8,9.1,10.079284,96.2,93.6,0.2,44.8,0.5,47.7,1.9,53.3,0.1,39.9,0.2,42.6,0.6,40.6,0.1,9.5,0.2,8.6,0.6,7.3,0.2,35.7,0.3,30.4,0.9,20.6,20.5,18.4,1.8,25.6,0.01,3,1905.3
,1.844774232,,false,51629,,66031,0,25,0,41562,12,0,0,158814603,888380,2620893,56197227,3777364,2775189,15306140,4745098,4726383,759626,15838701,50017095,31463,82,477,505,90,170,99,593,359,1776,15,5890,21407,73,42,4,5,12,99843,21046,1369,95,170817,169190,165911,4110,405,3,0,1162507,qnscb5@nyc.rr.com,www.nyc.gov/qnscb5,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4110, which is an approximation of Queens CD 5","Glendale, Maspeth, Middle Village, Ridgewood",Traffic,Street flooding,Emergency response,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn05_statement_2018.pdf,,Queens CD 5,Queens Community District 5,0.5268,,0.6431,,0.786,,0.2835,,0,0,0.1333822,0.059700952,36,0.9,7.7,1.4,54,1.389239361,0.534013593,1.080519503,0.582560284,1.286332742,0.922387116,1.492145981,1.359307329,2.212492316,47,3.138651891,2.621521277,3.395918439,3.252628251,3.550278368,3.495361703,3.447371749,3.592455084,3.550278368,3.738095154,3.961904846,3.689548464,4.064811465,3.738095154,3.858998226,3.980828606,3.344465129,3.301174942,2.881385342,2.961348109,3.087198581,2.621521277,2.829932033,2.912801419,2.881385342,3.398268322,0.1,12.7,0.1,13.4,0.5,12.6,21.3,20.5,0.7,21.4,0.1,23.1,0.2,28.8,0.8,22.9,0.9,38.8,0.005593818,0.0073199,0.016502846,0.35385428,0.02378474,0.017474394,0.096377409,0.029878222,0.02976038,0.004783099,0.09973076,0.314940151,11.8,9.1,8.014425,96.2,96.8,0.2,44.8,0.5,47.7,1.8,44.7,0.1,39.9,0.2,42.6,0.5,38.5,0.1,9.5,0.2,8.6,0.5,7.7,0.2,35.7,0.3,30.4,0.8,25.1,20.5,18.4,1.4,19.5,0.02,7.5,4829.4
,2.299133536,,false,48054,53264,94225,1902,965,123,48642,199,0,0,292451153,1561655,4854814,32996589,16531395,3184251,12255126,13099212,6420333,13304886,18557937,100993978,34754,92,848,459,129,322,83,432,904,1229,283,2964,27009,79,41,9,15,27,99843,21046,1914,95,250097,247354,242952,4103,407,11697,2825,68690977,qn07@cb.nyc.gov,www.nyc.gov/queenscb7,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4103, which is an approximation of Queens CD 7","Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",Traffic,Street conditions (roadway maintenance),"Commercial development (retail mix, small business and MBWE support, etc.)",http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn07_statement_2018.pdf,,Queens CD 7,Queens Community District 7,0.1924,0.3903,0.5415,0.549,0.463,0.633,0.4131,0.4528,0.411,0.371,3.980701408,3.769444039,17.1,2.6,51.3,2,27,1.927751233,0.862175076,1.615142925,1.197465383,1.771447079,1.293262614,2.084055387,1.724350152,2.657170618,49,3.490792772,3.113409997,4.011806619,3.49659892,4.063908004,3.879787842,3.80340108,3.640294766,3.80340108,3.065511382,3.073981695,3.49659892,3.542894157,3.161308612,3.699198311,3.927686458,3.073981695,3.113409997,2.084055387,2.490727998,2.24035954,2.107539075,2.500866464,2.442829382,2.657170618,2.634423844,0.1,12.7,0.1,13.4,0.5,17.4,21.3,20.5,0.5,17.4,0.1,23.1,0.2,28.8,1,49.1,0.8,57.1,0.005339883,0.234880172,0.016600427,0.112827693,0.05652703,0.010888147,0.041904865,0.044791111,0.021953523,0.045494387,0.063456536,0.345336228,11.8,9.1,7.653031,96.2,98.5,0.2,44.8,0.5,47.7,1.9,54.1,0.1,39.9,0.2,42.6,0.8,40.4,0.1,9.5,0.2,8.6,0.6,7.3,0.2,35.7,0.3,30.4,0.9,28.5,20.5,18.4,1.5,24.4,0.02,11.8,7539.8
,2.115219253,,false,72304,78133,39155,6905,6033,4099,35763,4068,0,0,119683989,148135,1171755,17165823,2949494,1360258,681955,3656269,1962591,1417851,5992450,65384283,25174,41,936,264,133,118,145,62,399,804,15,976,21281,58,31,4,5,16,99843,21046,1326,95,136623,122396,127274,4113,410,20587,11919,17793125,cb10qns@nyc.rr.com,www.nyc.gov/html/qnscb10,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4113, which is an approximation of Queens CD 10","Howard Beach, Lindenwood, Old Howard Beach, Ozone Park, South Ozone Park",Street conditions (roadway maintenance),Resiliency,"Quality of life issues (noise, graffiti, petty crime, etc.)",http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn10_statement_2018.pdf,,Queens CD 10,Queens Community District 10,0.3236,0.3578,0.3912,0.2716,0.549,0.541,0.6745,0.7558,0.254,0.011,1.676424947,1.455476688,25,16.4,20.1,15.8,22.6,1.142390374,0.624951143,0.882756198,0.528804813,1.194317209,0.961463297,1.60973189,1.153755956,2.336707582,52,2.907902769,2.88438989,4.154146813,3.413194704,4.102219978,3.845853187,3.842585802,3.557414198,3.634878461,3.365121539,3.167536945,3.557414198,3.738732131,3.028609385,3.634878461,3.605487363,3.998366307,3.461267869,2.700195428,3.365121539,3.11561011,3.07668255,2.855975934,2.740170396,2.907902769,2.740170396,0.1,12.7,0.1,13.4,0.7,12.6,21.3,20.5,0.8,21.2,0.1,23.1,0.2,28.8,0.8,13,1.1,45.7,0.001237718,0.148667547,0.009790407,0.143426227,0.024644015,0.011365413,0.005697963,0.030549358,0.016398108,0.011846622,0.050068936,0.546307685,11.8,9.1,9.70554,96.2,96.3,0.2,44.8,0.5,47.7,2.7,51,0.1,39.9,0.2,42.6,0.9,45,0.1,9.5,0.2,8.6,0.8,10.4,0.2,35.7,0.3,30.4,1.2,20.4,20.5,18.4,1.6,19.8,-0.04,6.1,3934.7
,1.625128303,,false,58998,58998,75715,0,0,0,58201,0,0,0,183714816,1091912,4312477,11896614,13490785,5320554,6756248,7304070,3723130,8449222,5466661,111660553,41400,148,1235,543,56,503,215,332,750,1339,111,1214,34954,75,100,12,35,31,99843,21046,2967,95,236745,225919,223602,4112,412,0,0,4242590,qn12@cb.nyc.gov,www.nyc.gov/qcb12,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4112, which is an approximation of Queens CD 12","Hollis, Jamaica, Jamaica Center, North Springfield Gardens, Rochdale, South Jamaica, St. Albans",Street flooding,Senior services,Schools,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn12_statement_2018.pdf,,Queens CD 12,Queens Community District 12,0.59,0.59,0.717,0.717,0.84,0.84,0.6309,0.6309,0.151,0.151,0.168137612,0.151391774,17.1,7,11.4,62.8,1.6,1.124923018,0.464322372,1.017787493,0.557186847,1.33919407,0.789348033,1.874871697,1.067941456,2.356981562,54,2.624820376,2.135882912,3.589040106,2.878798707,4.124717734,3.296688842,4.017582209,3.250256605,3.696175632,3.064527656,3.428336818,2.878798707,3.696175632,3.435985554,3.964014446,3.66814674,3.696175632,3.807443452,3.428336818,3.575282266,3.106930241,3.482417791,2.999794716,2.925230945,3.428336818,3.528850029,0.1,12.7,0.1,13.4,0.4,12.2,21.3,20.5,0.6,23.8,0.1,23.1,0.2,28.8,0.6,14.2,0.8,41.9,0.005943516,0.023093347,0.023473757,0.064755877,0.073433299,0.028960941,0.036775738,0.039757654,0.020265812,0.045990967,0.029756234,0.607792858,11.8,9.1,12.532472,96.2,94.5,0.2,44.8,0.5,47.7,2,50.3,0.1,39.9,0.2,42.6,0.7,48.5,0.1,9.5,0.2,8.6,0.7,13.3,0.2,35.7,0.3,30.4,0.7,20.3,20.5,18.4,1.3,21,0.01,9.6,6137.1
,2.406613045,,false,,,126221,0,1,0,4749,0,0,0,37772332,2240,298017,7013848,4125270,1048219,35212,1521842,6783376,10044269,4428241,812680,4446,4,63,25,26,219,9,5,131,737,826,1954,447,100,48,5,14,17,99843,26150,1881,95,194449,209084,207699,3806,107,36,36,1659118,office@cb7.org,www.nyc.gov/mcb7,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3806, which is an approximation of Manhattan CD 7","Lincoln Square, Manhattan Valley, Upper West Side",Trash removal & cleanliness,Schools,Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/mn07_statement_2018.pdf,,Manhattan CD 7,Manhattan Community District 7,,,,,,,,,0.18,0.176,0.243550592,0.240163603,14.4,2.8,8.6,6.2,68,1.910727234,1.089787039,1.255620754,0.771932486,1.528581788,1.362233799,2.456649301,1.907127319,3.384716815,7,3.657677849,2.906098771,3.712270055,2.815283185,3.603085642,3.405584498,3.712270055,3.723439051,3.930638882,3.768846844,4.367376536,3.450992291,4.967890809,4.222924777,5.350036256,4.313740364,2.402057095,1.362233799,1.419397374,1.407641592,2.019911648,1.589272766,1.856135028,1.952535112,3.111755782,2.951506565,0.1,12.7,0.1,14.1,0.7,18,21.3,14.6,0.8,15.2,0.1,23.1,0.2,15.8,1,8.4,1.2,22.5,5.93e-05,0.043924161,0.007889823,0.18568745,0.109214067,0.027750974,0.000932217,0.040289861,0.179585841,0.265916041,0.117235044,0.021515219,11.8,15.7,9.673488,94.5,96.3,0.2,44.8,0.6,37.2,1.7,33.2,0.1,39.9,0.2,31.1,0.6,30.5,0.1,9.5,0.3,7.5,0.7,5.5,0.2,35.7,0.4,59.9,1,75.7,20.5,14.4,1.3,9.5,0.01,1.9,1220.2
,1.934338116,,true,141937,140859,60146,5212,551,764,5360,130,0,0,27742514,98193,496512,1029443,2236247,4426806,959550,4176348,5953961,3644369,2471785,972603,4760,40,59,61,30,177,27,137,566,1662,456,949,596,100,15,4,13,16,99843,26150,2369,95,,90016,93119,3810,102,9710,4892,1276697,bgormley@cb.nyc.gov,www.nyc.gov/html/mancb2,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3810, which is an approximation of both Manhattan CD 2 and Manhattan CD 1","Greenwich Village, Hudson Square, Little Italy, NoHo, SoHo, South Village, West Village",Schools,Parks,Neighborhood preservation (development trends),http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/mn02_statement_2018.pdf,Manhattan CD 1,Manhattan CD 2,Manhattan Community District 2,0.2347,0.2457,0.3104,0.3269,0.629,0.673,0.294,0.2445,0.001,0.001,0.281550158,0.238337892,6.8,3.5,15.7,2.3,71.7,0.907228562,0.446385719,0.806425388,0.595180959,0.806425388,0.793574612,1.41124443,1.339157157,2.318472992,2,2.822488859,2.678314314,2.318472992,2.479920661,2.368874578,2.92630638,2.520079339,3.07510162,3.528111074,3.819077818,4.284134876,5.108636562,6.804214214,6.596588959,8.165057057,7.290966744,4.082528529,2.975904794,2.217669818,2.033534942,1.108834909,1.339157157,1.612850777,1.587149223,2.318472992,2.628715901,0.1,12.7,0.1,14.1,0.5,11.3,21.3,14.6,0.6,11.9,0.1,23.1,0.2,15.8,0.7,6.2,0.9,24,0.003539441,0.046019514,0.017897152,0.037107055,0.080607223,0.159567586,0.034587709,0.150539637,0.214615049,0.13136405,0.089097369,0.035058214,11.8,15.7,25.876288,94.5,97.4,0.2,44.8,0.6,37.2,1.6,31.8,0.1,39.9,0.2,31.1,0.5,24.8,0.1,9.5,0.3,7.5,0.5,4.4,0.2,35.7,0.4,59.9,1,81.8,20.5,14.4,1.1,8.8,-0.03,1.4,865.9
,1.562263837,,false,,,73244,1757,109,0,2883,0,0,0,60896982,92592,1058087,30551088,5151586,2191626,250636,1721198,5759375,6700805,5379683,302002,2739,7,91,88,43,192,54,11,189,562,398,928,176,100,70,3,33,21,99843,26150,2008,95,216535,190020,208414,3801,112,12909,397,1738304,ebsmith@cb.nyc.gov,www.nyc.gov/html/mancb12,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3801, which is an approximation of Manhattan CD 12","Inwood, Washington Heights",Schools,Neighborhood preservation (development trends),Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/mn12_statement_2018.pdf,,Manhattan CD 12,Manhattan Community District 12,,,0.4921,,0.25,,0.0041,,0.916,0.915,1.0895826,1.01768158,70.6,1.7,2.7,7.9,17.1,1.433019142,0.537028194,0.921226592,0.488207449,1.228302122,0.683490429,1.586556908,1.513443092,2.149528714,12,2.968396795,2.929244695,3.480189346,2.636320225,3.275472325,2.88042395,3.480189346,3.417452144,3.12193456,3.270989909,3.736085621,3.759197358,4.350236682,4.784433002,5.271463274,5.66320641,4.401415937,4.589150022,2.661321264,2.68514097,1.995990948,2.294575011,2.149528714,2.245754266,2.91721754,2.97806544,0.1,12.7,0.1,14.1,0.4,12.1,21.3,14.6,0.6,17.5,0.1,23.1,0.2,15.8,1.1,37.9,1,47.3,0.001520469,0.028544994,0.017375032,0.501684763,0.084595095,0.035989074,0.004115738,0.028264094,0.094575705,0.110035092,0.088340716,0.004959228,11.8,15.7,9.273328,94.5,87.6,0.2,44.8,0.6,37.2,1.3,46.8,0.1,39.9,0.2,31.1,1,40,0.1,9.5,0.3,7.5,1.1,13.4,0.2,35.7,0.4,59.9,1.2,31.6,20.5,14.4,1.8,20.1,-0.09,2.8,1790
,2.120691548,,true,102345,107212,45268,0,0,0,3207,0,0,0,29016812,16343,373995,919291,1615534,874910,778129,18579130,3621737,1723184,204913,24484,3073,19,88,50,11,115,21,161,1601,693,217,82,15,94,23,7,17,9,99843,26150,4989,95,,51673,44028,3807,105,0,0,285162,office@cb5.org,www.cb5.org,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3807, which is an approximation of both Manhattan CD 5 and Manhattan CD 4","Flatiron, Gramercy Park, Herald Square, Midtown, Midtown South, Murray Hill, Times Square, Union Square",Trash removal & cleanliness,Social services (including services for the homeless),Schools,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/mn05_statement_2018.pdf,Manhattan CD 4,Manhattan CD 5,Manhattan Community District 5,0.269,0.3138,0.3272,0.3659,0.597,0.658,0.1632,0.1527,0,0,0,0,14.8,2.9,15.6,5.6,61.2,0.917240502,0.362069289,0.772413055,0.672414393,1.206895398,1.034483682,1.496550293,1.13793205,2.220687532,5,2.703445691,2.53448502,2.94482477,3.568968702,2.317239164,3.41379615,2.462066611,3.982762175,2.896548955,5.534487698,4.055168536,5.275866777,6.275856068,7.189661589,7.627578914,6.8275923,4.489650879,3.620692886,1.689653557,0.87931113,1.30344703,0.672414393,1.110343766,1.344828786,1.786205189,1.603449707,0.1,12.7,0.1,14.1,0.6,11.9,21.3,14.6,0.9,9,0.1,23.1,0.2,15.8,1,9.7,1.2,27.3,0.000563225,0.009827475,0.012888907,0.031681323,0.055675792,0.030151831,0.026816488,0.640288464,0.124815124,0.059385711,0.007061872,0.000843787,11.8,15.7,87.226379,94.5,96.7,0.2,44.8,0.6,37.2,1.6,34.1,0.1,39.9,0.2,31.1,0.6,25.9,0.1,9.5,0.3,7.5,0.7,6.1,0.2,35.7,0.4,59.9,1.4,73.3,20.5,14.4,1.3,10.3,0.17,1.6,1005.4
